ISO3,Country,Residence Type,Service Type,Year,Coverage,Population,Service level
HND,Honduras,urban,Sanitation,2020,10.28442,594463.13363,Limited service
HND,Honduras,total,Drinking water,2020,0.42562,42156.05279,Limited service
HND,Honduras,rural,Drinking water,2020,0.80671,33271.74947,Limited service
HND,Honduras,urban,Drinking water,2020,0.1537,8884.30172,Limited service
HND,Honduras,total,Sanitation,2020,4.17619,413635.69959,Open defecation
HND,Honduras,rural,Sanitation,2020,8.33958,343955.7864,Open defecation
HND,Honduras,urban,Sanitation,2020,1.20549,69679.89521,Open defecation
HND,Honduras,total,Sanitation,2020,49.6751,4920123.78796,Safely managed service
HND,Honduras,rural,Sanitation,2020,70.63554,2913276.72556,Safely managed service
HND,Honduras,urban,Sanitation,2020,34.71915,2006846.97202,Safely managed service
HND,Honduras,rural,Drinking water,2020,18.71482,771869.93697,Safely managed service
HND,Honduras,total,Drinking water,2020,0,0,Surface water
HND,Honduras,rural,Drinking water,2020,0,0,Surface water
HND,Honduras,urban,Drinking water,2020,0,0,Surface water
HND,Honduras,total,Sanitation,2020,2.78652,275994.01992,Unimproved
HND,Honduras,rural,Sanitation,2020,3.78748,156209.96824,Unimproved
HND,Honduras,urban,Sanitation,2020,2.07231,119784.04738,Unimproved
HND,Honduras,total,Drinking water,2020,3.88516,384809.69623,Unimproved
HND,Honduras,rural,Drinking water,2020,9.31749,384288.54673,Unimproved
HND,Honduras,urban,Drinking water,2020,0.00902,521.12606,Unimproved
HRV,Croatia,rural,Sanitation,2020,94.82484,1652382.74745,At least basic
HRV,Croatia,total,Sanitation,2020,28.77968,1181483.01694,Basic service
HRV,Croatia,urban,Sanitation,2020,22.25519,525824.42915,Basic service
HRV,Croatia,urban,Drinking water,2020,6.5,153575.812,Basic service
HRV,Croatia,total,Sanitation,2020,2.45932,100961.69052,Limited service
HRV,Croatia,rural,Sanitation,2020,3.59185,62590.25607,Limited service
HRV,Croatia,urban,Sanitation,2020,1.62405,38371.43519,Limited service
HRV,Croatia,urban,Drinking water,2020,0,0,Limited service
HRV,Croatia,total,Sanitation,2020,0,0,Open defecation
HRV,Croatia,rural,Sanitation,2020,0,0,Open defecation
HRV,Croatia,urban,Sanitation,2020,0,0,Open defecation
HRV,Croatia,total,Sanitation,2020,67.78555,2782778.69188,Safely managed service
HRV,Croatia,urban,Sanitation,2020,75.59364,1786054.54069,Safely managed service
HRV,Croatia,urban,Drinking water,2020,93.5,2209128.988,Safely managed service
HRV,Croatia,urban,Drinking water,2020,0,0,Surface water
HRV,Croatia,total,Sanitation,2020,0.97544,40044.60061,Unimproved
HRV,Croatia,rural,Sanitation,2020,1.5833,27590.08383,Unimproved
HRV,Croatia,urban,Sanitation,2020,0.52712,12454.39501,Unimproved
HRV,Croatia,urban,Drinking water,2020,0,0,Unimproved
HTI,Haiti,total,Sanitation,2020,37.12173,4232818.04022,At least basic
HTI,Haiti,rural,Sanitation,2020,25.44887,1245227.37821,At least basic
HTI,Haiti,urban,Sanitation,2020,45.89601,2987590.76171,At least basic
HTI,Haiti,total,Drinking water,2020,66.6953,7604954.14725,At least basic
HTI,Haiti,rural,Drinking water,2020,42.8457,2096463.63237,At least basic
HTI,Haiti,urban,Drinking water,2020,84.62262,5508490.80784,At least basic
HTI,Haiti,total,Hygiene,2020,22.37304,2551093.66135,Basic service
HTI,Haiti,rural,Hygiene,2020,15.46311,756618.23431,Basic service
HTI,Haiti,urban,Hygiene,2020,27.56712,1794475.43718,Basic service
HTI,Haiti,total,Hygiene,2020,68.82081,7847315.27693,Limited service
HTI,Haiti,rural,Hygiene,2020,70.50933,3450060.42914,Limited service
HTI,Haiti,urban,Hygiene,2020,67.55157,4397254.84558,Limited service
HTI,Haiti,total,Sanitation,2020,28.46984,3246283.2397,Limited service
HTI,Haiti,rural,Sanitation,2020,17.18286,840766.6152,Limited service
HTI,Haiti,urban,Sanitation,2020,36.95406,2405516.6421,Limited service
HTI,Haiti,total,Drinking water,2020,9.81454,1119106.57872,Limited service
HTI,Haiti,rural,Drinking water,2020,13.25599,648622.73226,Limited service
HTI,Haiti,urban,Drinking water,2020,7.22767,470483.84107,Limited service
HTI,Haiti,total,Hygiene,2020,8.80615,1004124.10083,No handwashing facility
HTI,Haiti,rural,Hygiene,2020,14.02756,686376.33067,No handwashing facility
HTI,Haiti,urban,Hygiene,2020,4.88131,317747.70656,No handwashing facility
HTI,Haiti,total,Sanitation,2020,18.13326,2067651.48455,Open defecation
HTI,Haiti,rural,Sanitation,2020,31.45529,1539124.85002,Open defecation
HTI,Haiti,urban,Sanitation,2020,8.11934,528526.61433,Open defecation
HTI,Haiti,total,Drinking water,2020,0,0,Surface water
HTI,Haiti,rural,Drinking water,2020,0,0,Surface water
HTI,Haiti,urban,Drinking water,2020,0,0,Surface water
HTI,Haiti,total,Sanitation,2020,16.27516,1855780.25947,Unimproved
HTI,Haiti,rural,Sanitation,2020,25.91298,1267936.15754,Unimproved
HTI,Haiti,urban,Sanitation,2020,9.03059,587844.08719,Unimproved
HTI,Haiti,total,Drinking water,2020,23.49015,2678471.87175,Unimproved
HTI,Haiti,rural,Drinking water,2020,43.89831,2147968.59672,Unimproved
HTI,Haiti,urban,Drinking water,2020,8.1497,530503.2433,Unimproved
HUN,Hungary,total,Sanitation,2020,10.20322,985666.47346,Basic service
HUN,Hungary,rural,Sanitation,2020,17.88399,484745.61721,Basic service
HUN,Hungary,urban,Sanitation,2020,7.20765,500920.85483,Basic service
HUN,Hungary,total,Drinking water,2020,7.41149,715975.60778,Basic service
HUN,Hungary,rural,Drinking water,2020,11,298155.088,Basic service
HUN,Hungary,urban,Drinking water,2020,6.01194,417820.52026,Basic service
HUN,Hungary,total,Sanitation,2020,2.01629,194781.05492,Limited service
HUN,Hungary,rural,Sanitation,2020,1.43014,38764.03784,Limited service
HUN,Hungary,urban,Sanitation,2020,2.2449,156017.01835,Limited service
HUN,Hungary,total,Drinking water,2020,0,0,Limited service
HUN,Hungary,rural,Drinking water,2020,0,0,Limited service
HUN,Hungary,urban,Drinking water,2020,0,0,Limited service
HUN,Hungary,total,Sanitation,2020,0,0,Open defecation
HUN,Hungary,rural,Sanitation,2020,0,0,Open defecation
HUN,Hungary,urban,Sanitation,2020,0,0,Open defecation
HUN,Hungary,total,Sanitation,2020,87.78049,8479902.2276,Safely managed service
HUN,Hungary,rural,Sanitation,2020,80.68587,2186991.14506,Safely managed service
HUN,Hungary,urban,Sanitation,2020,90.54745,6292911.12688,Safely managed service
HUN,Hungary,total,Drinking water,2020,92.58851,8944374.148,Safely managed service
HUN,Hungary,rural,Drinking water,2020,89,2412345.712,Safely managed service
HUN,Hungary,urban,Drinking water,2020,93.98806,6532028.47946,Safely managed service
HUN,Hungary,total,Drinking water,2020,0,0,Surface water
HUN,Hungary,rural,Drinking water,2020,0,0,Surface water
HUN,Hungary,urban,Drinking water,2020,0,0,Surface water
HUN,Hungary,total,Sanitation,2020,0,0.24441,Unimproved
HUN,Hungary,rural,Sanitation,2020,0,0,Unimproved
HUN,Hungary,urban,Sanitation,2020,0,0,Unimproved
HUN,Hungary,total,Drinking water,2020,0,0.24441,Unimproved
HUN,Hungary,rural,Drinking water,2020,0,0,Unimproved
HUN,Hungary,urban,Drinking water,2020,0,0,Unimproved
IDN,Indonesia,total,Sanitation,2020,86.46264,236495736.27154,At least basic
IDN,Indonesia,rural,Sanitation,2020,79.71643,94541378.17493,At least basic
IDN,Indonesia,urban,Sanitation,2020,91.6269,141954359.78993,At least basic
IDN,Indonesia,total,Drinking water,2020,92.41535,252777812.17395,At least basic
IDN,Indonesia,rural,Drinking water,2020,85.66796,101599720.94417,At least basic
IDN,Indonesia,urban,Drinking water,2020,97.58051,151178085.18261,At least basic
IDN,Indonesia,total,Hygiene,2020,94.10707,257405055.66076,Basic service
IDN,Indonesia,rural,Hygiene,2020,91.45744,108465878.52954,Basic service
